anime_id,name,rank,genre_Drama,genre_Romance,genre_School,genre_Supernatural,genre_Action,genre_Adventure,genre_Fantasy,genre_Magic,genre_Military,genre_Shounen,genre_Comedy,genre_Historical,genre_Parody,genre_Samurai,genre_Sci-Fi,genre_Thriller,genre_Sports,genre_Super Power,genre_Space,genre_Slice of Life,genre_Mecha,genre_Music,genre_Mystery,genre_Seinen,genre_Martial Arts,genre_Vampire,genre_Shoujo,genre_Horror,genre_Police,genre_Psychological,genre_Demons,genre_Ecchi,genre_Josei,genre_Shounen Ai,genre_Game,genre_Dementia,genre_Harem,genre_Cars,genre_Kids,genre_Shoujo Ai,genre_Hentai,genre_Yaoi,genre_Yuri,type_Movie,type_Music,type_ONA,type_OVA,type_Special,type_TV,rank_encoded,rating_scaled,members_scaled,episodes_scaled
6199,Mai-Otome Zwei Special,Niche,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.2834645669291335,0.10442900564481111,-0.09090909090909091
4406,Mazinger Z tai Ankoku Daishougun,Niche,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,4,0.2834645669291335,-0.06567520625271385,-0.09090909090909091
10370,Metal Fight Beyblade 4D,Niche,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.2834645669291335,0.4715588363004776,4.545454545454546
2614,Mirai Shounen Conan: Tokubetsu-hen - Kyodaiki Gigant no Fukkatsu,Niche,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,4,0.2834645669291335,-0.08651758575770734,-0.09090909090909091
2231,Miyuki,Niche,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.2834645669291335,-0.013786365610073816,3.1818181818181817
7474,"Onegai☆Teacher: Marie, Ai no Gekijou",Niche,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.2834645669291335,0.6191923577941815,-0.09090909090909091
14685,Onegai☆Teacher: Reminiscence Disc,Niche,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.2834645669291335,0.10345201910551455,-0.09090909090909091
9883,Osomatsu-kun (1988),Niche,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.2834645669291335,0.018779852366478507,7.636363636363637
1121,Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,Niche,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,4,0.2834645669291335,4.54776378636561,-0.09090909090909091
3765,Pygmalio,Niche,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.2834645669291335,-0.11039947894051237,3.3636363636363638
2510,Sengoku Majin Goushougun,Niche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.2834645669291335,-0.07609639600521059,2.1818181818181817
3098,Shutsugeki! Machine Robo Rescue,Niche,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.2834645669291335,-0.09921841076856275,4.636363636363637
2420,Spirit of Wonder: Shounen Kagaku Club,Niche,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.2834645669291335,0.006838905775075988,0.0
8908,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,Niche,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.2834645669291335,0.2699739470256188,-0.09090909090909091
5734,Tayutama: Kiss on My Deity,Niche,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,4,0.2834645669291335,4.530829353017803,0.9090909090909091
9063,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,Niche,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.2834645669291335,2.3289188015631783,-0.09090909090909091
4066,Tytania,Niche,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.2834645669291335,1.2823491098567086,2.1818181818181817
10513,Usavich IV,Niche,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.2834645669291335,0.011940946591402518,1.0
6709,Ai Yori Aoshi: Yumegatari,Niche,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,True,False,4,0.27559055118110215,0.5899913156752062,-0.09090909090909091
5104,Andes Shounen Pepero no Bouken,Niche,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,-0.12234042553191489,2.1818181818181817
2212,Bakuretsu Tenshi: Infinity Specials,Niche,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.27559055118110215,0.33955709943551887,0.09090909090909091
404,Bastard!!: Ankoku no Hakaishin,Niche,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.27559055118110215,2.0700173686495873,0.36363636363636365
27737,Battle Spirits: Burning Soul,Niche,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,0.02833260963960052,4.454545454545454
2131,Bokusatsu Tenshi Dokuro-chan 2,Niche,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.27559055118110215,7.510204081632653,0.0
1629,Devilman Lady,Niche,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,0.7723621363438993,2.1818181818181817
4854,Fuuma no Kojirou: Yasha-hen,Niche,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.27559055118110215,-0.07935301780286583,0.36363636363636365
3646,Glass no Usagi,Niche,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,4,0.27559055118110215,-0.04331306990881459,-0.09090909090909091
24909,Kaitou Joker,Niche,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,0.5212765957446809,1.0
21333,Kazoku no Hanashi,Niche,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,4,0.27559055118110215,-0.12092922275293096,-0.09090909090909091
146,Kono Minikuku mo Utsukushii Sekai,Niche,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,4.364524533217542,0.9090909090909091
554,Koutetsu Tenshi Kurumi,Niche,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,1.5309379070777247,2.0
4074,Kouya no Yobigoe: Hoero Buck,Niche,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.27559055118110215,-0.09769865392965697,-0.09090909090909091
3425,Meiken Lassie,Niche,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,-0.1347155883630048,2.1818181818181817
2933,Mirai Keisatsu Urashiman,Niche,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,-0.084020842379505,4.363636363636363
1290,Mobile Police Patlabor: WXIII,Niche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,4,0.27559055118110215,0.4266174554928354,-0.09090909090909091
4936,Ninja Hattori-kun,Niche,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,0.06144159791576205,62.90909090909091
10740,Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,Niche,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,4,0.27559055118110215,1.5009769865392966,-0.09090909090909091
1882,Sasami: Mahou Shoujo Club 2,Niche,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,0.07891880156317846,1.0
6056,Sasuke,Niche,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,-0.12386018237082067,2.4545454545454546
30464,Shinmai Maou no Testament Specials,Niche,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.27559055118110215,0.9222752930959618,0.36363636363636365
4075,Super Robot Taisen OG: Divine Wars Special,Niche,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.27559055118110215,0.017042987407729047,-0.09090909090909091
3159,The Kabocha Wine,Niche,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,-0.0737082066869301,8.454545454545455
33037,Tsukiuta. The Animation,Niche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,1.0457012592270951,1.0
278,Viewtiful Joe,Niche,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,0.42010421189752495,4.454545454545454
4083,Wonder Beat Scramble,Niche,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.27559055118110215,-0.1186495874945723,2.1818181818181817
20545,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,Niche,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.27559055118110215,2.07663916630482,-0.09090909090909091
2928,.hack//G.U. Returner,Niche,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,1.504776378636561,-0.09090909090909091
13053,Aimai Elegy,Niche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,4,0.26771653543307083,0.010421189752496743,-0.09090909090909091
26449,Akame ga Kill! Recap,Niche,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.26771653543307083,1.1305905340859748,-0.09090909090909091
3193,Asobot Senki Gokuu,Niche,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,0.00900998697351281,4.545454545454546
2205,Bakuretsu Tenshi: Infinity,Niche,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,1.1055145462440295,-0.09090909090909091
33041,Bubuki Buranki: Hoshi no Kyojin,Niche,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,1.0081415544941381,0.9090909090909091
694,Canvas 2: Niji-iro no Sketch,Niche,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,1.9475683890577509,2.0
1219,Chocotto Sister,Niche,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,1.392748588797221,2.0
15633,Code:Breaker OVA,Niche,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,1.7655232305688233,0.09090909090909091
17113,Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,Niche,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,4,0.26771653543307083,-0.10062961354754668,-0.09090909090909091
14893,"Dakara Boku wa, H ga Dekinai. OVA",Niche,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,3.32663916630482,-0.09090909090909091
25383,Doraemon Movie 35: Nobita no Space Heroes,Niche,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,4,0.26771653543307083,-0.11474164133738601,-0.09090909090909091
8536,Fortune Arterial: Akai Yakusoku,Niche,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,7.570017368649587,0.9090909090909091
4855,Fuuma no Kojirou: Seiken Sensou-hen,Niche,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,-0.09335649153278333,0.36363636363636365
13287,Galaxy Angel Specials,Niche,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.26771653543307083,-0.048306556665219276,0.0
2494,Goshuushou-sama Ninomiya-kun,Niche,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,6.710811984368215,0.9090909090909091
649,Hanaukyou Maid-tai: La Verite,Niche,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,1.3589882761615284,0.9090909090909091
21407,Happiness Charge Precure!,Niche,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,0.36191923577941815,4.2727272727272725
1645,Harlock Saga: Nibelung no Yubiwa,Niche,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,0.1838905775075988,0.36363636363636365
1721,Hitohira,Niche,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,1.383955709943552,0.9090909090909091
15377,Hyakka Ryouran: Samurai Bride,Niche,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,5.53538862353452,0.9090909090909091
8228,Jigoku Sensei Nube: Gozen 0 toki Nube Shisu,Niche,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,4,0.26771653543307083,-0.06914893617021277,-0.09090909090909091
727,Kingyo Chuuihou!,Niche,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,-0.06057316543638732,4.7272727272727275
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",Niche,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,2.1804168475901,-0.09090909090909091
8078,Kure-nai OVA,Niche,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,0.9013243595310465,0.0
3948,Mahou Sensei Negima! Introduction Film,Niche,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,0.5216022579244464,0.09090909090909091
6741,Makai Senki Disgaea: Welcome to Netherworld,Niche,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.26771653543307083,0.2024533217542336,-0.09090909090909091
10945,Maria†Holic Alive Special,Niche,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.26771653543307083,0.3385801128962223,-0.09090909090909091
1469,Monster Farm: Enbanseki no Himitsu,Niche,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,2.238384715588363,4.181818181818182
942,Nishi no Yoki Majo: Astraea Testament,Niche,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,1.0303951367781155,1.0
29129,Ookami Shoujo to Kuro Ouji Recap,Niche,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.26771653543307083,0.43714719930525403,-0.09090909090909091
2611,Panda Kopanda,Niche,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,4,0.26771653543307083,0.3660442900564481,-0.09090909090909091
1638,Peter Pan no Bouken,Niche,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,0.06469821971341728,3.5454545454545454
33420,RESTART POiNTER,Niche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,4,0.26771653543307083,-0.12874511506730352,-0.09090909090909091
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,Niche,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,-0.14361702127659576,2.1818181818181817
623,Shichinin no Nana,Niche,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,0.14817629179331307,2.090909090909091
10297,Shin Koihime†Musou: Otome Tairan OVA,Niche,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,0.23436821537125488,-0.09090909090909091
10502,Tansu Warashi.,Niche,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,4,0.26771653543307083,0.2689969604863222,-0.09090909090909091
18121,Teekyuu 2,Niche,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,1.5563395570994356,0.9090909090909091
605,Tenshi ni Narumon!,Niche,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,0.24934867564046895,2.1818181818181817
5037,Terra e... (TV) Specials,Niche,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,4,0.26771653543307083,0.04776378636561007,0.09090909090909091
31430,Terra Formars Revenge,Niche,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,4,0.26771653543307083,3.541684759009987,1.0
4804,To Heart 2 AD Plus,Niche,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,4,0.26771653543307083,0.24120712114633086,0.0
